class,probability,count
15353,2.5291612289700243e-05,10
15354,5.058322457940049e-06,2
15355,7.5874836869100735e-06,3
15356,1.2645806144850122e-05,5
15357,1.2645806144850122e-05,5
15358,1.5174967373820147e-05,6
15359,4.2995740892490416e-05,17
15360,5.817070826631056e-05,23
15361,2.7820773518670267e-05,11
15362,5.311238580837051e-05,21
15363,2.0233289831760196e-05,8
15364,2.5291612289700243e-05,10
15365,5.311238580837051e-05,21
15366,3.0349934747640294e-05,12
15367,4.552490212146044e-05,18
15368,4.046657966352039e-05,16
15369,1.5174967373820147e-05,6
15370,3.793741843455037e-05,15
15371,2.276245106073022e-05,9
15372,2.7820773518670267e-05,11
15373,1.7704128602790172e-05,7
15374,3.793741843455037e-05,15
15375,4.2995740892490416e-05,17
15376,1.7704128602790172e-05,7
15377,1.2645806144850122e-05,5
15378,2.0233289831760196e-05,8
15379,2.5291612289700243e-05,10
15380,3.2879095976610314e-05,13
15381,1.0116644915880098e-05,4
15382,3.793741843455037e-05,15
15383,1.0116644915880098e-05,4
15384,2.7820773518670267e-05,11
15385,2.0233289831760196e-05,8
15386,2.0233289831760196e-05,8
15387,1.5174967373820147e-05,6
15388,7.5874836869100735e-06,3
15389,2.276245106073022e-05,9
15390,2.0233289831760196e-05,8
15391,2.5291612289700245e-06,1
15392,2.0233289831760196e-05,8
15393,2.276245106073022e-05,9
15394,8.346232055601081e-05,33
15395,2.5291612289700243e-05,10
15396,1.2645806144850122e-05,5
15397,6.828735318219065e-05,27
15398,4.046657966352039e-05,16
15399,2.0233289831760196e-05,8
15400,5.0583224579400486e-05,20
15401,3.0349934747640294e-05,12
15402,3.0349934747640294e-05,12
15403,7.5874836869100735e-06,3
15404,8.852064301395085e-05,35
15405,1.7704128602790172e-05,7
15406,1.2645806144850122e-05,5
15407,4.552490212146044e-05,18
15408,2.276245106073022e-05,9
15409,2.7820773518670267e-05,11
15410,3.0349934747640294e-05,12
15411,3.5408257205580345e-05,14
15412,2.5291612289700243e-05,10
15413,2.5291612289700245e-06,1
15414,4.2995740892490416e-05,17
15415,8.852064301395085e-05,35
15416,1.2645806144850122e-05,5
15417,3.5408257205580345e-05,14
15418,2.276245106073022e-05,9
15419,2.276245106073022e-05,9
15420,5.0583224579400486e-05,20
15421,6.069986949528059e-05,24
15422,4.046657966352039e-05,16
15423,2.5291612289700243e-05,10
15424,5.058322457940049e-06,2
15425,2.276245106073022e-05,9
15426,2.5291612289700243e-05,10
15427,1.7704128602790172e-05,7
15428,5.817070826631056e-05,23
15429,2.5291612289700243e-05,10
15430,3.793741843455037e-05,15
15431,5.311238580837051e-05,21
15432,2.7820773518670267e-05,11
15433,4.046657966352039e-05,16
15434,4.805406335043046e-05,19
15435,3.5408257205580345e-05,14
15436,4.2995740892490416e-05,17
15437,3.2879095976610314e-05,13
15438,1.7704128602790172e-05,7
15439,3.2879095976610314e-05,13
15440,1.2645806144850122e-05,5
15441,3.2879095976610314e-05,13
15442,4.2995740892490416e-05,17
15443,4.552490212146044e-05,18
15444,5.817070826631056e-05,23
15445,2.5291612289700243e-05,10
15446,2.7820773518670267e-05,11
15447,4.2995740892490416e-05,17
15448,3.2879095976610314e-05,13
15449,2.7820773518670267e-05,11
15450,2.7820773518670267e-05,11
15451,1.7704128602790172e-05,7
15452,2.5291612289700245e-06,1
15453,2.0233289831760196e-05,8
15454,5.817070826631056e-05,23
15455,4.046657966352039e-05,16
15456,1.7704128602790172e-05,7
15457,2.0233289831760196e-05,8
15458,3.793741843455037e-05,15
15459,4.805406335043046e-05,19
15460,7.5874836869100735e-06,3
15461,5.5641547037340534e-05,22
15462,1.2645806144850122e-05,5
15463,1.7704128602790172e-05,7
15464,1.5174967373820147e-05,6
15465,4.046657966352039e-05,16
15466,2.7820773518670267e-05,11
15467,1.2645806144850122e-05,5
15468,3.0349934747640294e-05,12
15469,3.793741843455037e-05,15
15470,3.0349934747640294e-05,12
15471,5.058322457940049e-06,2
15472,3.0349934747640294e-05,12
15473,2.5291612289700243e-05,10
15474,1.0116644915880098e-05,4
15475,1.0116644915880098e-05,4
15476,5.058322457940049e-06,2
15477,1.7704128602790172e-05,7
15478,3.2879095976610314e-05,13
15479,4.552490212146044e-05,18
15480,2.276245106073022e-05,9
15481,3.793741843455037e-05,15
15482,3.2879095976610314e-05,13
15483,6.32290307242506e-05,25
15484,1.2645806144850122e-05,5
15485,5.058322457940049e-06,2
15486,1.7704128602790172e-05,7
15487,3.0349934747640294e-05,12
15488,2.276245106073022e-05,9
15489,5.5641547037340534e-05,22
15490,1.5174967373820147e-05,6
15491,2.5291612289700243e-05,10
15492,6.069986949528059e-05,24
15493,7.081651441116069e-05,28
15494,1.0116644915880098e-05,4
15495,7.5874836869100735e-06,3
15496,6.828735318219065e-05,27
15497,4.046657966352039e-05,16
15498,4.2995740892490416e-05,17
15499,2.0233289831760196e-05,8
15500,1.7704128602790172e-05,7
15501,6.575819195322063e-05,26
15502,5.058322457940049e-06,2
15503,1.5174967373820147e-05,6
15504,2.7820773518670267e-05,11
15505,5.058322457940049e-06,2
15506,2.0233289831760196e-05,8
15507,2.7820773518670267e-05,11
15508,3.793741843455037e-05,15
15509,1.7704128602790172e-05,7
15510,2.5291612289700243e-05,10
15511,1.5174967373820147e-05,6
15512,4.046657966352039e-05,16
15513,1.0116644915880098e-05,4
15514,2.7820773518670267e-05,11
15515,2.7820773518670267e-05,11
15516,2.0233289831760196e-05,8
15517,1.2645806144850122e-05,5
15518,1.5174967373820147e-05,6
15519,4.2995740892490416e-05,17
15520,2.5291612289700243e-05,10
15521,4.552490212146044e-05,18
15522,3.2879095976610314e-05,13
15523,2.276245106073022e-05,9
15524,2.276245106073022e-05,9
15525,2.0233289831760196e-05,8
15526,3.0349934747640294e-05,12
15527,5.058322457940049e-06,2
15528,3.793741843455037e-05,15
15529,4.046657966352039e-05,16
15530,3.5408257205580345e-05,14
15531,1.0116644915880098e-05,4
15532,3.793741843455037e-05,15
15533,3.2879095976610314e-05,13
15534,2.5291612289700245e-06,1
15535,7.5874836869100735e-06,3
15536,3.793741843455037e-05,15
15537,4.2995740892490416e-05,17
15538,7.5874836869100735e-06,3
15539,2.0233289831760196e-05,8
15540,3.5408257205580345e-05,14
15541,5.5641547037340534e-05,22
15542,1.5174967373820147e-05,6
15543,1.7704128602790172e-05,7
15544,2.0233289831760196e-05,8
15545,7.5874836869100735e-06,3
15546,1.7704128602790172e-05,7
15547,3.2879095976610314e-05,13
15548,4.046657966352039e-05,16
15549,2.276245106073022e-05,9
15550,1.2645806144850122e-05,5
15551,2.7820773518670267e-05,11
15552,3.5408257205580345e-05,14
15553,2.5291612289700243e-05,10
15554,2.0233289831760196e-05,8
15555,4.046657966352039e-05,16
15556,2.0233289831760196e-05,8
15557,3.0349934747640294e-05,12
15558,5.817070826631056e-05,23
15559,2.0233289831760196e-05,8
15560,2.276245106073022e-05,9
15561,1.7704128602790172e-05,7
15562,2.276245106073022e-05,9
15563,5.817070826631056e-05,23
15564,3.793741843455037e-05,15
15565,2.0233289831760196e-05,8
15566,4.2995740892490416e-05,17
15567,2.276245106073022e-05,9
15568,4.046657966352039e-05,16
15569,3.0349934747640294e-05,12
15570,5.058322457940049e-06,2
15571,3.0349934747640294e-05,12
15572,4.2995740892490416e-05,17
15573,2.0233289831760196e-05,8
15574,2.276245106073022e-05,9
15575,4.046657966352039e-05,16
15576,4.2995740892490416e-05,17
15577,3.2879095976610314e-05,13
15578,3.2879095976610314e-05,13
15579,1.2645806144850122e-05,5
15580,2.0233289831760196e-05,8
15581,3.2879095976610314e-05,13
15582,2.7820773518670267e-05,11
15583,3.793741843455037e-05,15
15584,2.5291612289700243e-05,10
15585,2.276245106073022e-05,9
15586,5.0583224579400486e-05,20
15587,1.0116644915880098e-05,4
15588,4.046657966352039e-05,16
15589,2.276245106073022e-05,9
15590,3.2879095976610314e-05,13
15591,3.5408257205580345e-05,14
15592,3.793741843455037e-05,15
15593,1.5174967373820147e-05,6
15594,2.5291612289700243e-05,10
15595,2.7820773518670267e-05,11
15596,2.5291612289700243e-05,10
15597,2.5291612289700243e-05,10
15598,5.817070826631056e-05,23
15599,1.7704128602790172e-05,7
15600,3.793741843455037e-05,15
15601,2.7820773518670267e-05,11
15602,4.2995740892490416e-05,17
15603,2.5291612289700243e-05,10
15604,1.2645806144850122e-05,5
15605,1.7704128602790172e-05,7
15606,2.0233289831760196e-05,8
15607,2.7820773518670267e-05,11
15608,2.5291612289700243e-05,10
15609,1.5174967373820147e-05,6
15610,2.276245106073022e-05,9
15611,5.0583224579400486e-05,20
15612,6.828735318219065e-05,27
15613,3.793741843455037e-05,15
15614,1.7704128602790172e-05,7
15615,1.5174967373820147e-05,6
15616,3.0349934747640294e-05,12
15617,1.5174967373820147e-05,6
15618,7.5874836869100735e-06,3
15619,4.2995740892490416e-05,17
15620,4.046657966352039e-05,16
15621,4.552490212146044e-05,18
15622,7.840399809807076e-05,31
15623,2.5291612289700243e-05,10
15624,1.0116644915880098e-05,4
15625,1.2645806144850122e-05,5
15626,5.0583224579400486e-05,20
15627,4.046657966352039e-05,16
15628,2.7820773518670267e-05,11
15629,2.5291612289700243e-05,10
15630,3.2879095976610314e-05,13
15631,3.5408257205580345e-05,14
15632,5.058322457940049e-06,2
15633,1.0116644915880098e-05,4
15634,3.2879095976610314e-05,13
15635,4.046657966352039e-05,16
15636,2.276245106073022e-05,9
15637,2.0233289831760196e-05,8
15638,2.7820773518670267e-05,11
15639,3.0349934747640294e-05,12
15640,6.828735318219065e-05,27
15641,5.5641547037340534e-05,22
15642,5.0583224579400486e-05,20
15643,4.552490212146044e-05,18
15644,2.7820773518670267e-05,11
15645,5.0583224579400486e-05,20
15646,3.2879095976610314e-05,13
15647,1.5174967373820147e-05,6
15648,7.5874836869100735e-06,3
15649,1.7704128602790172e-05,7
15650,3.5408257205580345e-05,14
15651,2.0233289831760196e-05,8
15652,1.5174967373820147e-05,6
15653,3.5408257205580345e-05,14
15654,5.058322457940049e-06,2
15655,3.793741843455037e-05,15
15656,5.058322457940049e-06,2
15657,5.058322457940049e-06,2
15658,2.276245106073022e-05,9
15659,3.2879095976610314e-05,13
15660,1.2645806144850122e-05,5
15661,2.5291612289700245e-06,1
15662,1.5174967373820147e-05,6
15663,5.5641547037340534e-05,22
15664,7.334567564013071e-05,29
15665,1.7704128602790172e-05,7
15666,7.5874836869100735e-06,3
15667,5.5641547037340534e-05,22
15668,6.575819195322063e-05,26
15669,2.5291612289700243e-05,10
15670,5.5641547037340534e-05,22
15671,5.058322457940049e-06,2
15672,1.0116644915880098e-05,4
15673,3.2879095976610314e-05,13
15674,1.5174967373820147e-05,6
15675,1.7704128602790172e-05,7
15676,4.046657966352039e-05,16
15677,2.276245106073022e-05,9
15678,1.7704128602790172e-05,7
15679,2.7820773518670267e-05,11
15680,6.575819195322063e-05,26
15681,3.0349934747640294e-05,12
15682,3.0349934747640294e-05,12
15683,4.805406335043046e-05,19
15684,4.046657966352039e-05,16
15685,7.5874836869100735e-06,3
15686,1.0116644915880098e-05,4
15687,1.0116644915880098e-05,4
15688,2.5291612289700243e-05,10
15689,2.0233289831760196e-05,8
15690,3.2879095976610314e-05,13
15691,1.0116644915880098e-05,4
15692,4.046657966352039e-05,16
15693,5.817070826631056e-05,23
15694,3.2879095976610314e-05,13
15695,4.046657966352039e-05,16
15696,5.058322457940049e-06,2
15697,3.793741843455037e-05,15
15698,2.276245106073022e-05,9
15699,3.793741843455037e-05,15
15700,3.0349934747640294e-05,12
15701,1.5174967373820147e-05,6
15702,5.5641547037340534e-05,22
15703,7.5874836869100735e-06,3
15704,1.5174967373820147e-05,6
15705,3.0349934747640294e-05,12
15706,2.276245106073022e-05,9
15707,2.0233289831760196e-05,8
15708,2.276245106073022e-05,9
15709,4.046657966352039e-05,16
15710,5.058322457940049e-06,2
15711,2.7820773518670267e-05,11
15712,1.5174967373820147e-05,6
15713,2.5291612289700243e-05,10
15714,4.805406335043046e-05,19
15715,3.2879095976610314e-05,13
15716,1.5174967373820147e-05,6
15717,4.552490212146044e-05,18
15718,5.0583224579400486e-05,20
15719,1.2645806144850122e-05,5
15720,3.0349934747640294e-05,12
15721,2.276245106073022e-05,9
15722,2.7820773518670267e-05,11
15723,1.2645806144850122e-05,5
15724,2.7820773518670267e-05,11
15725,2.7820773518670267e-05,11
15726,1.5174967373820147e-05,6
15727,2.0233289831760196e-05,8
15728,2.5291612289700243e-05,10
15729,4.2995740892490416e-05,17
15730,7.5874836869100735e-06,3
15731,1.5174967373820147e-05,6
15732,2.7820773518670267e-05,11
15733,1.0116644915880098e-05,4
15734,1.7704128602790172e-05,7
15735,2.0233289831760196e-05,8
15736,4.046657966352039e-05,16
15737,1.7704128602790172e-05,7
15738,2.276245106073022e-05,9
15739,3.2879095976610314e-05,13
15740,8.599148178498083e-05,34
15741,5.5641547037340534e-05,22
15742,2.0233289831760196e-05,8
15743,1.7704128602790172e-05,7
15744,2.276245106073022e-05,9
15745,2.0233289831760196e-05,8
15746,1.7704128602790172e-05,7
15747,5.0583224579400486e-05,20
15748,1.0116644915880098e-05,4
15749,1.5174967373820147e-05,6
15750,1.7704128602790172e-05,7
15751,1.5174967373820147e-05,6
15752,3.0349934747640294e-05,12
15753,1.7704128602790172e-05,7
15754,1.5174967373820147e-05,6
15755,3.2879095976610314e-05,13
15756,1.2645806144850122e-05,5
15757,2.276245106073022e-05,9
15758,2.276245106073022e-05,9
15759,1.2645806144850122e-05,5
15760,7.5874836869100735e-06,3
15761,2.7820773518670267e-05,11
15762,3.0349934747640294e-05,12
15763,3.2879095976610314e-05,13
15764,2.7820773518670267e-05,11
15765,3.0349934747640294e-05,12
15766,2.276245106073022e-05,9
15767,3.0349934747640294e-05,12
15768,4.046657966352039e-05,16
15769,3.0349934747640294e-05,12
15770,7.5874836869100735e-06,3
15771,3.0349934747640294e-05,12
15772,7.081651441116069e-05,28
15773,5.058322457940049e-06,2
15774,1.7704128602790172e-05,7
15775,1.5174967373820147e-05,6
15776,2.0233289831760196e-05,8
15777,1.7704128602790172e-05,7
15778,3.0349934747640294e-05,12
15779,5.058322457940049e-06,2
15780,2.0233289831760196e-05,8
15781,4.552490212146044e-05,18
15782,1.5174967373820147e-05,6
15783,1.5174967373820147e-05,6
15784,1.0116644915880098e-05,4
15785,5.311238580837051e-05,21
15786,1.2645806144850122e-05,5
15787,5.0583224579400486e-05,20
15788,1.7704128602790172e-05,7
15789,4.805406335043046e-05,19
15790,2.7820773518670267e-05,11
15791,1.5174967373820147e-05,6
15792,5.5641547037340534e-05,22
15793,2.5291612289700245e-06,1
15794,6.32290307242506e-05,25
15795,1.2645806144850122e-05,5
15796,2.0233289831760196e-05,8
15797,1.0116644915880098e-05,4
15798,5.311238580837051e-05,21
15799,6.069986949528059e-05,24
15800,4.046657966352039e-05,16
15801,5.0583224579400486e-05,20
15802,5.817070826631056e-05,23
15803,1.2645806144850122e-05,5
15804,5.058322457940049e-06,2
15805,1.7704128602790172e-05,7
15806,1.7704128602790172e-05,7
15807,2.276245106073022e-05,9
15808,4.805406335043046e-05,19
15809,2.7820773518670267e-05,11
15810,2.5291612289700243e-05,10
15811,5.058322457940049e-06,2
15812,6.069986949528059e-05,24
15813,3.2879095976610314e-05,13
15814,3.0349934747640294e-05,12
15815,1.5174967373820147e-05,6
15816,6.069986949528059e-05,24
15817,1.2645806144850122e-05,5
15818,7.5874836869100735e-06,3
15819,5.5641547037340534e-05,22
15820,2.0233289831760196e-05,8
15821,1.7704128602790172e-05,7
15822,2.7820773518670267e-05,11
15823,3.5408257205580345e-05,14
15824,2.5291612289700243e-05,10
15825,5.0583224579400486e-05,20
15826,3.793741843455037e-05,15
15827,7.840399809807076e-05,31
15828,2.7820773518670267e-05,11
15829,1.0116644915880098e-05,4
15830,2.0233289831760196e-05,8
15831,2.276245106073022e-05,9
15832,1.2645806144850122e-05,5
15833,2.0233289831760196e-05,8
15834,2.5291612289700243e-05,10
15835,1.5174967373820147e-05,6
15836,8.346232055601081e-05,33
15837,1.0116644915880098e-05,4
15838,6.575819195322063e-05,26
15839,2.0233289831760196e-05,8
15840,2.276245106073022e-05,9
15841,1.7704128602790172e-05,7
15842,2.276245106073022e-05,9
15843,3.5408257205580345e-05,14
15844,1.5174967373820147e-05,6
15845,7.840399809807076e-05,31
15846,5.0583224579400486e-05,20
15847,6.32290307242506e-05,25
15848,4.805406335043046e-05,19
15849,1.5174967373820147e-05,6
15850,7.5874836869100735e-06,3
15851,5.058322457940049e-06,2
15852,9.610812670086093e-05,38
15853,1.7704128602790172e-05,7
15854,6.575819195322063e-05,26
15855,5.311238580837051e-05,21
15856,7.081651441116069e-05,28
15857,3.5408257205580345e-05,14
15858,8.599148178498083e-05,34
15859,1.2645806144850122e-05,5
15860,4.046657966352039e-05,16
15861,2.7820773518670267e-05,11
15862,3.2879095976610314e-05,13
15863,8.093315932704078e-05,32
15864,3.793741843455037e-05,15
15865,5.311238580837051e-05,21
15866,2.276245106073022e-05,9
15867,2.5291612289700243e-05,10
15868,1.2645806144850122e-05,5
15869,3.5408257205580345e-05,14
15870,4.552490212146044e-05,18
15871,5.058322457940049e-06,2
15872,1.2645806144850122e-05,5
15873,5.058322457940049e-06,2
15874,4.2995740892490416e-05,17
15875,2.276245106073022e-05,9
15876,2.5291612289700243e-05,10
15877,0.00010875393284571104,43
15878,1.0116644915880098e-05,4
15879,7.081651441116069e-05,28
15880,2.276245106073022e-05,9
15881,1.0116644915880098e-05,4
15882,2.5291612289700243e-05,10
15883,2.5291612289700243e-05,10
15884,1.2645806144850122e-05,5
15885,2.7820773518670267e-05,11
15886,7.334567564013071e-05,29
15887,2.276245106073022e-05,9
15888,1.7704128602790172e-05,7
15889,5.5641547037340534e-05,22
15890,1.7704128602790172e-05,7
15891,6.32290307242506e-05,25
15892,4.552490212146044e-05,18
15893,5.0583224579400486e-05,20
15894,7.587483686910074e-05,30
15895,2.5291612289700245e-06,1
15896,5.0583224579400486e-05,20
15897,3.5408257205580345e-05,14
15898,3.5408257205580345e-05,14
15899,3.5408257205580345e-05,14
15900,7.334567564013071e-05,29
15901,3.793741843455037e-05,15
15902,2.7820773518670267e-05,11
15903,5.0583224579400486e-05,20
15904,5.311238580837051e-05,21
15905,3.793741843455037e-05,15
15906,4.2995740892490416e-05,17
15907,5.058322457940049e-06,2
15908,7.5874836869100735e-06,3
15909,7.5874836869100735e-06,3
